InventoryCountUpdate	X_M_InventoryLine	1.0
X_M_CostDetail	PO	4.0
SLAGoalProcess	SvrProcess	9.0
AssetDelivery	X_R_MailText	4.0
ComponentProduct	MProduct	1.0
MCost	MOrg	1.0
MCommissionDetail	PO	11.0
MPayment	Msg	10.0
MCostQueue	X_M_Product	3.0
MMatchPO	PO	40.0
MTimeExpenseLine	MConversionRate	2.0
MProject	X_C_ProjectPhase	4.0
MProductPO	DB	1.0
MChat	X_AD_User	1.0
ImportBPartner	MBPartnerLocation	2.0
FinBalance	Ctx	1.0
TableCreateSub	ProcessInfoParameter	4.0
ValueNamePair	NamePair	4.0
WebInfo	PO	2.0
MSetup	MSequence	2.0
OrgOwnership	CompiereUserException	1.0
MRecurring	MRecurring	2.0
RfQCreatePO	X_C_Order	11.0
RModel	CLogger	2.0
MBPartner	MBPartnerLocation	2.0
TaxDeclarationCreate	MTaxDeclarationAcct	1.0
ImportPayment	X_C_Payment	29.0
WebLogin	WebInfo	7.0
MBPBankAccount	Util	8.0
OrderPOCreate	MOrder	11.0
MContainer	DB	6.0
MWFActivity	MProcess	1.0
MAcctProcessorLog	X_C_AcctProcessorLog	6.0
MComponentCreate	X_AD_ComponentCreate	5.0
MOrder	X_M_Storage	2.0
MWFResponsible	MRole	1.0
MSchedulerLog	X_AD_SchedulerLog	7.0
MContainer	X_CM_CStageTTable	2.0
MRfQResponse	X_C_RfQLine	5.0
MJournalBatch	MJournalBatch	29.0
MWFNextCondition	MWFNextCondition	4.0
CalloutAssignment	CLogger	2.0
MRecurring	Msg	5.0
X_W_Store	PO	4.0
MergeProcess	MPayment	1.0
MAlertProcessor	MAlert	1.0
TableCreateSub	PO	2.0
X_M_DistributionList	PO	4.0
WebProjectDeploy	X_CM_CStage	5.0
MCashLine	X_C_CashBook	2.0
MRfQResponse	X_AD_User	2.0
CostUpdate	X_M_Cost	18.0
GridTable	PO	4.0
GridTab	Msg	6.0
DistributionCreate	PO	8.0
MMovementConfirm	X_M_MovementLine	6.0
MMovementLineMA	DB	3.0
InvoiceGenerate	X_M_InOut	8.0
MTaxDeclaration	X_C_TaxDeclaration	8.0
MProductCategory	Ctx	1.0
MBankAccount	CLogger	3.0
MInOutLine	ResponseVO	2.0
MWFProcess	DocAction	2.0
MRequest	MRequestAction	3.0
X_I_Request	PO	4.0
MWorkflow	X_AD_Workflow	54.0
X_AD_Form	PO	4.0
GridTable	CLogger	6.0
ExpenseSOrder	SvrProcess	19.0
MClick	Env	1.0
X_T_Aging	PO	4.0
MProjectType	MProjectTypePhase	1.0
MBankStatementLine	MBankStatementLine	8.0
MLead	MBPartnerLocation	1.0
X_M_MovementLineMA	PO	4.0
WebLogin	CLogger	2.0
MProject	DB	4.0
MStore	Ini	1.0
ImportGLJournal	X_GL_JournalLine	8.0
MAssetGroup	MAssetGroup	2.0
ResultTableCellRenderer	DisplayType	2.0
PaySelectionCreateCheck	MPaySelectionCheck	5.0
MChat	PO	3.0
MClick	Ctx	2.0
ProjectPhaseGenOrder	X_C_Order	4.0
LeadProject	CompiereUserException	3.0
DunningPrint	MDunningLevel	1.0
MBPartnerInfo	DB	1.0
MWFProcess	Ctx	1.0
AcctSchemaCopyAcct	X_C_ValidCombination	17.0
DistributionCreate	SvrProcess	18.0
LeadBPartner	X_AD_User	1.0
CalloutInventory	CalloutEngine	10.0
MMeasureCalc	PO	2.0
MJournal	X_C_ElementValue	3.0
MDataMigrationEntry	Util	1.0
RequisitionPOCreate	MRequisitionLine	2.0
MPayment	MPaySelectionCheck	1.0
WebEnv	Ctx	1.0
MAging	PO	2.0
M_Element	X_AD_Element	4.0
WebProjectDeploy	MTree	1.0
MUOMConversion	CLogger	6.0
OrderBatchProcess	MOrder	5.0
GwtServer	MRole	5.0
CalloutInvoice	Env	1.0
ReportLineSet_Copy	MReportLineSet	2.0
DunningPrint	CompiereUserException	3.0
MResolution	PO	1.0
ReplenishReport	MRequisition	2.0
CopyFromOrder	SvrProcess	8.0
ColumnEncryption	CompiereUserException	1.0
ColumnSync	X_AD_Column	13.0
MWFProcess	TimeUtil	1.0
CommissionCalc	X_C_Commission	11.0
ReplenishReport	PO	17.0
MUserMail	X_AD_UserMail	20.0
CalloutOrder	X_C_OrderLine	8.0
RequisitionPOCreate	CompiereUserException	3.0
X_C_AcctProcessor	PO	4.0
MWFNodePara	MProcessPara	3.0
ImportPayment	SvrProcess	40.0
ImportOrder	SvrProcess	66.0
MAttribute	PO	17.0
ReplenishReport	SvrProcess	60.0
TemplateValidate	ProcessInfoParameter	1.0
MPaySelectionLine	MInvoice	3.0
MWorkflow	Msg	2.0
ColumnSync	ProcessInfoParameter	1.0
MInventoryLineMA	CLogger	2.0
MCostDetail	X_M_CostDetail	114.0
MDocActionRule	X_C_DocBaseType	1.0
InvoiceBatchProcess	SvrProcess	8.0
MMatchPO	DB	8.0
MCostDetail	MAcctSchema	1.0
ImportContact	PO	7.0
MReportColumn	MReportTree	1.0
WebSessionCtx	Ctx	47.0
MProduct	X_M_Storage	6.0
MProductPO	X_M_Product_PO	5.0
ProjectGenPO	MBPartner	1.0
CalloutInvoiceBatch	CalloutEngine	7.0
CommissionCopy	CompiereUserException	2.0
Document	Node	4.0
MLoginMsg	MLoginMsg	3.0
MCalendar	X_C_Calendar	6.0
X_AD_TreeNodeMM	PO	4.0
X_C_RfQ	PO	4.0
MUOMConversion	DB	2.0
BPPaymentAllocCleanup	ProcessInfoParameter	2.0
ImportInventory	PO	6.0
ASyncWorker	ASyncWorker	2.0
MTimeExpense	MTimeExpenseLine	3.0
GridWindow	GridTab	24.0
GwtServer	UITabVO	3.0
ColumnSync	PO	5.0
MContainer	X_CM_Container	42.0
GridWindow	Msg	1.0
MProjectLine	X_C_ProjectLine	63.0
MProduct	DB	4.0
SessionEndAll	Compiere	1.0
InOutGenerate	X_AD_Client	2.0
OFXFileBankStatementLoader	X_C_BankStatementLoader	2.0
MRegistrationAttribute	X_A_RegistrationAttribute	4.0
MMovement	MTransaction	4.0
RfQCopyLines	ProcessInfoParameter	2.0
X_S_ExpenseType	PO	4.0
th	MultiPartElement	4.0
OFXFileBankStatementLoader	BankStatementLoaderInterface	4.0
MInventoryLineMA	DB	3.0
MReportColumnSet	MReportColumnSet	2.0
TableCreateColumns	M_Element	1.0
WebUser	X_C_BP_BankAccount	2.0
MDocActionRule	MDocBaseType	1.0
DistributionRun	X_C_OrderLine	2.0
MWorkflow	MWFNode	13.0
MOrder	MProject	1.0
MFormAccess	X_AD_Form	1.0
SynchronizeTerminology	SynchronizeTerminology	43.0
MValRule	X_AD_Val_Rule	4.0
MAllocationLine	MInvoice	4.0
MStorage	Msg	1.0
BankStatementPayment	X_I_BankStatement	8.0
VolumeTest	X_C_OrderLine	1.0
MWFActivity	ValueNamePair	1.0
Tax	Tax	9.0
RfQResponseRank	MRfQ	4.0
MDistribution	CLogger	2.0
MScheduler	X_AD_PInstance_Para	4.0
MLead	X_C_BPartner_Location	5.0
MBPBankAccount	CLogger	6.0
MRecurringRun	X_C_Recurring	2.0
MRecurring	MInvoice	1.0
ReplenishReport	X_AD_Client	1.0
ImportBPartner	MLocation	4.0
SynchronizeTerminology	SvrProcess	7.0
MInterestArea	X_R_ContactInterest	2.0
PaymentOnline	Msg	3.0
MInOutConfirm	X_C_DocType	4.0
ASyncWorker	CLogger	2.0
DunningPrint	ReportEngine	5.0
ResultTableCellRenderer	CompierePLAF	2.0
MAsset	PO	18.0
CalloutInOut	CalloutEngine	21.0
TrialBalance	MAcctSchema	3.0
MWFNextCondition	PO	2.0
TableCreateSub	X_AD_Column	1.0
AcctSchemaCopyAcct	MAcctSchemaDefault	3.0
FinReport	X_AD_PrintFormat	7.0
MComponentReg	DB	1.0
FactAcctReset	SvrProcess	9.0
ImportInventory	ProcessInfoParameter	6.0
TabCopy	X_AD_Tab	2.0
X_AD_ComponentCreate	PO	4.0
MSetup	CLogger	2.0
RfQCreateSO	SvrProcess	11.0
RequestInvoice	MRequest	1.0
FinReport	X_PA_ReportLine	15.0
ImportInvoice	ProcessInfoParameter	5.0
MCommissionDetail	MCommissionAmt	3.0
MInOutLine	Ctx	6.0
MChat	p	6.0
MReportTree	CLogger	2.0
Recurring	ProcessInfoParameter	1.0
OrderRePrice	SvrProcess	10.0
X_C_BP_BankAccount	PO	4.0
MMailText	MUser	3.0
MRequest	MStandardResponse	1.0
MWikiToken	MMedia	1.0
CostUpdate	MProduct	1.0
MClick	X_W_Click	13.0
GridField	DisplayType	1.0
MWFProcess	StateEngine	23.0
ProjectPhaseGenOrder	MOrder	1.0
EntityTypeRegister	PO	1.0
InvoiceNGL	DB	5.0
PP_Optimal	X_C_Payment	9.0
MBPBankAccount	X_C_Location	4.0
ReplenishReport	ReplenishReport	5.0
MFactAcct	X_Fact_Acct	9.0
MInvoiceLine	MTax	3.0
MMovementConfirm	MInventory	6.0
ProjectIssue	X_C_ProjectIssue	28.0
LandedCostDistribute	SvrProcess	7.0
MAcctProcessorLog	PO	3.0
BankStatementPayment	CompiereUserException	3.0
MInvoiceLine	X_R_Source	6.0
CalloutCashJournal	Ctx	2.0
WindowCopy	MTab	1.0
MTemplate	CLogger	2.0
MLead	MBPartner	4.0
MCostDetail	X_M_Product	2.0
MLoginMsg	Ctx	1.0
RequestUpdate	DB	1.0
MOrder	X_C_InvoiceLine	2.0
MInOut	X_M_MatchInv	1.0
MRegistrationValue	X_A_Registration	1.0
TemplateValidate	PO	1.0
ProjectIssue	X_C_ProjectLine	12.0
ProjectIssue	X_S_TimeExpense	2.0
InventoryCountUpdate	MInventory	1.0
MGroup	MGroup	1.0
SLACriteria	X_PA_SLA_Goal	2.0
RfQResponseRank	X_C_RfQResponseLine	3.0
MCost	X_AD_Org	2.0
ReplenishReport	X_M_Storage	3.0
MInvoiceBatchLine	ValueNamePair	1.0
MCashLine	MBankAccount	3.0
X_M_AttributeSet	PO	4.0
ImportContact	X_C_BPartner	2.0
X_M_Storage	PO	4.0
X_AD_TreeNodeCMS	PO	4.0
MMediaServer	X_CM_MediaDeploy	3.0
WebUtil	EMail	1.0
MBOM	MProduct	1.0
MAttributeValue	X_M_AttributeValue	5.0
X_C_Activity	PO	4.0
MPeriod	X_C_Period	29.0
KIndexRerun	SvrProcess	10.0
UIFieldVO	VO	4.0
MCommission	X_C_CommissionLine	1.0
MPriceListVersion	PO	10.0
MInvoiceLine	MRole	1.0
MOrder	PO	191.0
MCStage	MCStage	9.0
WebDoc	img	3.0
MStore	EMail	6.0
MPayment	ValueNamePair	1.0
FinReport	CompiereUserException	2.0
BankStatementMatcher	X_I_BankStatement	5.0
ExpenseAPInvoice	SvrProcess	13.0
MBankStatement	MBankStatement	11.0
MInOutLineConfirm	X_M_InOutLine	10.0
RequestInvoice	X_C_InvoiceLine	2.0
MOrder	ModelValidationEngine	2.0
AcctSchemaCopyAcct	X_C_AcctSchema_GL	1.0
CommissionAPInvoice	X_C_Invoice	4.0
WindowCopy	ProcessInfoParameter	2.0
RfQCopyLines	PO	4.0
MWFProcess	MWFProcess	25.0
MAllocationLine	X_C_AllocationHdr	2.0
GridTab	GridTab	63.0
CalloutInOut	DisplayType	1.0
GridTab	GridTable	56.0
MTreeNode	X_AD_TreeNode	4.0
MAllocationLine	MAllocationHdr	3.0
WindowCopy	MField	1.0
MUserMail	PO	8.0
MDataMigrationEntry	DB	1.0
RequestInvoice	PO	5.0
ImportBPartner	MBPartner	2.0
MInvoice	Msg	10.0
MInvoice	MUser	1.0
MInOut	X_M_InOutConfirm	6.0
tr	Printable	4.0
MBPartnerInfo	PO	6.0
ImportRequest	X_I_Request	5.0
BOMValidate	MProduct	7.0
MOrder	MRefList	1.0
MJournalBatch	MPeriod	7.0
MSetup	X_C_Location	8.0
WebEnv	br	1.0
SendMailText	X_W_Store	1.0
CalloutPayment	X_C_Currency	5.0
MProject	MAccount	1.0
CalloutPayment	CalloutPayment	2.0
MLdapProcessor	MLdapProcessorLog	1.0
GridField	GridField	52.0
MInvoice	MOrderLine	1.0
MReportLineSet	X_PA_ReportLineSet	6.0
MJournal	DB	1.0
MRfQResponse	MRfQResponseLine	6.0
MDocAction	X_C_DocBaseType	1.0
MChat	hr	1.0
X_I_GLJournal	PO	4.0
ReplenishReport	MMovementLine	2.0
MStore	CLogger	3.0
MPaymentAllocate	MPaymentAllocate	8.0
X_AD_User_Roles	PO	4.0
WebProjectDeploy	CompiereUserException	1.0
DistributionCreate	X_C_BPartner	2.0
X_C_Country	PO	4.0
MResourceUnAvailable	PO	1.0
MMovementConfirm	X_M_Movement	1.0
SLAMeasureProcess	SLACriteria	1.0
MSetup	X_C_BP_Group	3.0
X_C_Commission	PO	4.0
MBankStatementLoader	PO	3.0
MNewsItem	MNewsItem	3.0
ReplicationLocal	CLogger	2.0
MCostDetail	X_M_Product_Category_Acct	2.0
ScheduleUtil	MAssignmentSlot	43.0
ImportContact	DB	4.0
ImportAccount	ImportAccount	2.0
MMedia	MAttachment	3.0
PaymentTermValidate	MPaymentTerm	1.0
MPayment	MPeriod	2.0
Scriptlet	CLogger	2.0
MPaymentAllocate	ResponseVO	2.0
WebUtil	option	3.0
AllocationReset	DB	1.0
CalloutOrder	MWarehouse	1.0
ImportInOutConfirm	ProcessInfoParameter	3.0
MMeasureCalc	X_PA_MeasureCalc	22.0
RModel	RModelData	7.0
InOutGenerate	X_M_Storage	7.0
MOrderLine	ChangeVO	10.0
MPaySelectionCheck	DB	2.0
MTransaction	PO	2.0
MSetup	Util	6.0
DistributionRun	MOrgInfo	2.0
MMeasure	MGoal	5.0
MCommissionAmt	Msg	1.0
MPayment	MPayment	186.0
MRegistrationAttribute	DB	1.0
MCStageElement	DB	1.0
ImportInOutConfirm	X_I_InOutLineConfirm	12.0
MReportLineSet	MReportLine	2.0
WebEnv	p	16.0
MResourceType	PO	2.0
ImportBPartner	X_C_BPartner_Location	13.0
X_C_Bank	PO	4.0
CalloutGLJournal	CalloutEngine	15.0
meta	SinglePartElement	4.0
GridTab	Callout	1.0
ImportProduct	MProduct	1.0
MScheduler	CLogger	2.0
MCost	X_M_Product_Costing	1.0
MInvoice	X_C_Project	3.0
ViewImportFromDB	SvrProcess	7.0
CommissionCalc	X_C_CommissionRun	4.0
MBPartner	Msg	1.0
WindowCopy	PO	4.0
PP_PayFlowPro	MPaymentValidate	1.0
GwtServer	CThreadUtil	3.0
MMeasureCalc	DB	4.0
WebEnv	ElementAttributes	1.0
DunningRunCreate	MDunningRunLine	6.0
MProject	PO	37.0
MContainer	PO	54.0
MLdapProcessor	X_A_Asset	4.0
DataMigrationPreview	CompiereSystemException	2.0
MInvoiceTax	MTax	5.0
X_AD_InfoColumn	PO	4.0
ReplenishReport	DB	21.0
MOrder	X_M_BOMProduct	3.0
MStatusCategory	Msg	1.0
MDataMigrationPreview	UniqueID	1.0
CalloutInvoiceBatch	DisplayType	1.0
MContactInterest	Compiere	1.0
MContainerElement	X_CM_Container	3.0
MDistributionRunDetail	MDistributionRunDetail	1.0
OFXBankStatementHandler	OFXBankStatementHandler	4.0
RequisitionPOCreate	X_C_OrderLine	3.0
MScheduler	MSchedulerRecipient	1.0
ProjectGenPO	MConversionRate	1.0
OrgOwnership	Msg	26.0
RoleAccessUpdate	X_AD_Role	1.0
MMovementConfirm	X_M_Locator	2.0
RoleMakeSysAdmin	MUser	1.0
MInOutConfirm	X_C_Invoice	3.0
CalloutInOut	GridField	3.0
MRecurring	X_C_Recurring_Run	4.0
MInvoiceLine	MProduct	4.0
RfQClose	X_C_RfQResponse	1.0
ViewCreate	DB	7.0
MDunningRunLine	X_C_Invoice	5.0
MAcctProcessor	Msg	1.0
MInOutConfirm	Msg	4.0
ProjectIssue	MTimeExpense	2.0
GridTab	MLocatorLookup	5.0
ProjectClose	MProject	1.0
MEntityType	X_AD_EntityType	4.0
MPInstance	X_AD_PInstance	4.0
MSetup	MPriceList	1.0
Tax	Ctx	1.0
MSetup	MGLCategory	1.0
MAdvertisement	PO	6.0
X_PA_Hierarchy	PO	4.0
ProjectGenOrder	X_C_ProjectLine	8.0
WebUtil	CLogger	2.0
MUOMConversion	Ini	1.0
MInvoiceTax	X_C_InvoiceTax	23.0
MMovementLineMA	CLogger	2.0
MAttributeSet	X_M_SerNoCtlExclude	3.0
FinBalance	MFactAccumulation	1.0
MReportLine	DB	1.0
MProductPricing	DB	2.0
ImportInOutConfirm	PO	5.0
MOrder	X_C_BPartner	18.0
DocTypeCounterValidate	SvrProcess	7.0
MMovement	MMovementConfirm	2.0
GridWindow	GridTable	1.0
GridTable	DB	20.0
MRegistration	MRegistrationAttribute	1.0
MLead	MStatus	4.0
MPayment	MDocTypeCounter	2.0
SynchronizeTerminology	DB	5.0
ProjectSetType	MProjectType	2.0
MDunningRun	X_C_DunningRun	8.0
InOutGenerate	DB	2.0
RequestInvoice	ProcessInfoParameter	6.0
X_R_ContactInterest	PO	4.0
RfQCreatePO	PO	11.0
RfQResponseRank	X_C_RfQLineQty	3.0
MIndex	Msg	1.0
MDiscountSchema	PO	10.0
MergeProcess	Msg	3.0
MInvoice	X_C_Invoice	317.0
MIndex	MIndex	11.0
X_C_DocBaseType	PO	4.0
AllocationAuto	MPayment	3.0
EntityTypeRegister	ProcessInfoParameter	3.0
WebInfo	MOrder	2.0
MProjectIssue	PO	18.0
InvoiceGenerate	Language	1.0
MCashBook	MCashBook	2.0
DunningRunCreate	DunningRunCreate	7.0
MYear	Env	1.0
MInvoice	X_M_MatchPO	1.0
MPaymentTerm	MInvoice	2.0
InvoiceWriteOff	DB	5.0
X_C_Order	PO	4.0
MatchInvDelete	CompiereUserException	1.0
UserPassword	SvrProcess	10.0
Tax	X_C_Tax	28.0
AllocationReset	AllocationReset	2.0
MBPBankAccount	X_C_BP_BankAccount	33.0
MBankStatementLine	X_C_Invoice	1.0
MContactInterest	PO	19.0
BankStatementPayment	X_C_Payment	23.0
StorageCleanup	Ctx	1.0
WorkflowValidate	Msg	1.0
MPaymentAllocate	CLogger	4.0
MBPartnerLocation	X_C_BPartner	1.0
ExpenseAPInvoice	MTimeExpense	2.0
MSLAMeasure	PO	4.0
MRfQResponseLineQty	MRfQResponseLineQty	5.0
ReplenishReport	Msg	3.0
MProductDownload	X_M_ProductDownload	11.0
MValRule	MValRule	1.0
ReplicationLocal	SvrProcess	18.0
MProductBOM	X_M_Product	3.0
MBankStatement	MPeriod	4.0
CommissionAPInvoice	MCommissionRun	1.0
MCostDetail	X_M_Cost	17.0
MOrderLine	CLogger	14.0
InOutGenerate	PO	5.0
X_AD_PInstance_Para	PO	4.0
MProjectType	PO	4.0
MContainer	MContainer	12.0
MSetup	X_AD_Sequence	1.0
OrderOpen	MOrder	1.0
GwtServer	UIFieldVO	17.0
MInvoice	MAllocationLine	2.0
MAlertProcessorLog	PO	3.0
MStorage	X_M_Warehouse	1.0
X_AD_ComponentUse	PO	4.0
FinReport	X_PA_ReportColumn	8.0
X_M_Product_Costing	PO	4.0
TrialBalance	TrialBalance	3.0
X_AD_FieldGroup	PO	4.0
ProjectGenPO	X_C_Order	7.0
MInvoice	MPaymentTerm	4.0
DataMigrationPreview	MDataMigration	1.0
MAchievement	MMeasure	1.0
MPriceList	MPriceListVersion	3.0
StorageCleanup	X_M_Locator	2.0
TranslationImportExport	Util	1.0
MProductCategoryAcct	MCostElement	1.0
Tax	CLogMgt	2.0
X_C_ProjectIssue	PO	4.0
TableCreateColumns	Trx	1.0
EntityTypeRegister	HttpStatus	1.0
RfQResponseRank	SvrProcess	7.0
GwtTest	NamePair	5.0
CalloutBankStatement	GridTab	6.0
LeadBPartner	PO	2.0
MRegistrationValue	X_A_RegistrationAttribute	3.0
html	MultiPartElement	4.0
X_C_BankStatementLine	PO	4.0
MAd	MAd	3.0
VolumeTest	X_M_PriceList_Version	2.0
MScheduler	FieldType	3.0
X_I_Payment	PO	4.0
MMeasure	X_PA_Goal	9.0
PeriodStatus	MPeriod	1.0
MInvoice	MCashBook	1.0
DistributionRun	X_C_Order	11.0
a	Printable	4.0
MMovementLine	X_M_MovementLine	29.0
MProjectIssue	X_C_ProjectIssue	33.0
MTableIndex	CLogger	2.0
ColumnEncryption	SecureEngine	1.0
OrderRePrice	MInvoice	2.0
PaySelectionCreateCheck	X_C_PaySelectionLine	7.0
MField	X_AD_Field	4.0
MInvoiceLine	ValueNamePair	1.0
MDocAction	MDocAction	6.0
MAccount	X_C_ValidCombination	4.0
MCost	X_M_Product	33.0
MRequestUpdate	X_AD_User	1.0
GridTable	ValueNamePair	3.0
ExpenseAPInvoice	ExpenseAPInvoice	2.0
InOutGenerate	ProcessInfoParameter	8.0
CalloutOrder	DisplayType	2.0
AllocationReset	MAllocationHdr	3.0
UIField	UIFieldVO	4.0
MLead	Env	1.0
MOrderLine	Msg	25.0
MPayment	DB	9.0
MSchedulerLog	CompiereProcessorLog	4.0
TabCopy	MField	1.0
OrderRePrice	ProcessInfoParameter	3.0
MWFActivity	DocAction	33.0
MProduct	X_A_Asset_Group	1.0
ComponentProduct	X_M_ProductDownload	3.0
SLAMeasureProcess	X_PA_SLA_Measure	2.0
ProjectGenPO	MOrder	5.0
MMatchInv	MMatchPO	1.0
MTab	X_AD_Tab	4.0
WebInfo	MNote	2.0
MUserMail	X_R_MailText	1.0
MBPGroup	PO	5.0
LoadBankStatement	SvrProcess	6.0
PeriodControlStatus	CacheMgt	4.0
OrderOpen	X_C_Order	2.0
X_C_RfQResponse	PO	4.0
MFactAccumulation	MPeriod	1.0
MLead	X_C_BPartner	15.0
SLACriteria	SLACriteria	2.0
GwtServer	ResponseVO	7.0
MPaySelection	X_C_PaySelection	11.0
th	MouseEvents	4.0
MRequisition	Msg	2.0
CommissionCopy	MCommission	2.0
CalloutProduct	CalloutEngine	4.0
MContactInterest	X_R_ContactInterest	16.0
ImportBankStatement	X_C_BankAccount	3.0
CalloutPaySelection	CLogger	2.0
TabCopy	SvrProcess	9.0
MMatchInv	X_M_InOutLine	2.0
MOrder	X_M_AttributeSet	1.0
NaturalAccountMap	Trx	2.0
RfQCreateSO	X_C_Order	6.0
ImportOrder	NamePair	2.0
MLotCtl	X_M_LotCtl	13.0
MContainer	MTemplate	3.0
MCommissionAmt	X_C_CommissionDetail	1.0
ViewImportFromDB	DB	7.0
MRequest	MStatus	1.0
TranslationMgr	Util	3.0
MRfQ	X_C_RfQ	37.0
TranslationMgr	TranslationMgr	5.0
MSetup	MTax	1.0
MRoleOrgAccess	X_AD_Role_OrgAccess	4.0
MPOS	MBPartner	4.0
ImportInvoice	X_C_BPartner_Location	5.0
GridField	Evaluatee	4.0
CalloutOrder	X_C_Order	16.0
WebUtil	small	1.0
MContainer	MContainerElement	2.0
MUOMConversion	MUOMConversion	12.0
FinStatement	FinStatement	3.0
LandedCostDistribute	CompiereUserException	1.0
ChangeLogProcess	SvrProcess	17.0
MWorkflow	MWFProcess	3.0
ImportConversionRate	SvrProcess	24.0
MYear	CLogger	3.0
MWFProcess	X_AD_WF_Process	30.0
MYear	Msg	1.0
TreeMaintenance	TreeMaintenance	1.0
MBankStatementLoader	X_C_BankStatementLoader	5.0
ImportInventory	MInventory	2.0
MInOutLine	X_M_MatchInv	2.0
MTax	TimeUtil	1.0
DataMigrationPreview	SvrProcess	8.0
MRequestProcessor	MRequestProcessorRoute	1.0
InvoiceCreateInOut	X_C_Invoice	4.0
InitialSetup	CompiereUserException	1.0
PeriodStatus	CompiereUserException	1.0
TableCreateSub	CompiereSystemException	1.0
MDocAction	Util	4.0
MCommissionDetail	X_C_CommissionAmt	2.0
MInOutLine	X_M_Warehouse	4.0
MSetup	X_C_Calendar	2.0
MMovement	MLocator	2.0
MResource	MResourceType	3.0
MBankStatementLoader	BankStatementLoaderInterface	58.0
MBOMProduct	MBOM	8.0
MInvoice	X_C_DocType	12.0
MNewsChannel	MNewsItem	2.0
MRecurring	PO	16.0
X_C_Lead	PO	4.0
ImportInventory	X_M_AttributeSet	3.0
MergeProcess	MergeProcess	9.0
RColumn	FieldType	2.0
MDocTypeCounter	CLogger	2.0
MLot	MLot	2.0
GridTab	GridTabVO	2.0
InvoicePayScheduleValidate	SvrProcess	7.0
CopyImportFormat	MImpFormatRow	1.0
MMedia	X_CM_MediaDeploy	2.0
MBPartner	MBPGroup	5.0
ReportLineSet_Copy	ProcessInfoParameter	2.0
FinStatement	FinBalance	1.0
CostUpdate	DB	6.0
MInvoice	MPeriod	2.0
MOrder	X_C_BPartner_Location	7.0
X_M_Lot	PO	4.0
TreeMaintenance	X_AD_Tree	10.0
MPriceListVersion	MPriceList	3.0
AllocationAuto	MAllocationLine	1.0
X_PA_SLA_Measure	PO	4.0
TranslationMgr	Element	6.0
MActivity	X_C_Activity	5.0
X_C_CommissionLine	PO	4.0
AssetDelivery	ProcessInfoParameter	8.0
MOrder	X_C_Project	10.0
CopyOrder	ProcessInfoParameter	5.0
MInfoWindow	DB	1.0
MMovementLine	MMovementLine	3.0
MPOSKey	X_C_POSKey	4.0
MInOut	DocAction	4.0
MRfQLine	X_C_RfQLine	26.0
ProjectGenPO	MProject	2.0
DunningPrint	X_AD_User	3.0
X_C_BP_Group	PO	4.0
MPayment	MBPartner	11.0
MInvoiceLine	MBPartnerLocation	1.0
MInvoiceBatchLine	X_C_InvoiceBatchLine	35.0
X_S_ResourceUnAvailable	PO	4.0
MRfQTopicSubscriber	MRfQTopicSubscriber	1.0
X_AD_AlertRecipient	PO	4.0
MRequest	X_R_Resolution	1.0
MMatchPO	Ctx	1.0
MDistributionRunLine	MDistributionRunLine	6.0
MBankStatement	X_C_Payment	2.0
CalloutMovement	Ctx	3.0
MJournal	X_C_BPartner	2.0
ReplenishReport	X_T_Replenish	27.0
MRecurringRun	PO	5.0
MDiscountSchema	MDiscountSchemaLine	1.0
MatchPODelete	SvrProcess	7.0
MStorage	MStorage	17.0
TabCreateFields	X_AD_Column	2.0
MergeProcess	SvrProcess	7.0
MLead	X_C_Location	6.0
InvoiceCreateInOut	X_C_DocType	2.0
MComponentUse	X_AD_ComponentUse	5.0
ImportAccount	X_C_ElementValue	1.0
MIndexStop	CLogger	1.0
DistributionRun	MOrder	10.0
WebProjectDeploy	MCStage	1.0
WebUtil	td	4.0
body	KeyEvents	4.0
MDistribution	X_GL_Distribution	94.0
MPriceListVersion	CLogger	1.0
InventoryCountUpdate	MInventoryLine	2.0
MInOut	MSetup	1.0
StringPart	PartBase	4.0
ReplicationLocal	RemoteSetupVO	2.0
MOrder	Ini	1.0
MOrder	X_C_DocType	19.0
MOrderLine	MProduct	8.0
MProduct	MProductDownload	1.0
MDiscountSchema	MDiscountSchema	2.0
MStore	DB	5.0
ComponentProduct	MPriceListVersion	2.0
ProductCategoryAcctCopy	ProcessInfoParameter	3.0
DataMigrationCreate	X_AD_DataMigration	1.0
IndexValidate	MIndexColumn	2.0
ViewImport	ProcessInfoParameter	3.0
MAlertProcessorLog	CompiereProcessorLog	4.0
MResourceAssignment	PO	1.0
CopyOrder	PO	3.0
AssetDelivery	PO	5.0
MProduct	Util	1.0
X_AD_ImpFormat	PO	4.0
GwtServer	X_AD_UserPreference	6.0
MChat	b	4.0
MRegistrationAttribute	MRegistrationAttribute	2.0
MOrderLine	Ctx	5.0
MInventoryLineMA	PO	3.0
AllocationAuto	X_C_Invoice	24.0
TranslationDocSync	MTable	1.0
MMovementLine	X_M_Product	1.0
MDistributionList	X_M_DistributionList	8.0
MRequisition	MUser	1.0
MDocAction	MDocBaseType	1.0
CalloutPaySelection	Ctx	1.0
ValidateOrg	MProduct	1.0
MMatchPO	MInvoiceLine	3.0
YearCreatePeriods	MYear	3.0
MWFNodePara	PO	3.0
CalloutOrder	MOrder	1.0
MAssetDelivery	EMail	2.0
ProjectLinePricing	PO	3.0
MDiscountSchema	X_M_DiscountSchema	21.0
